Date,Close/Last,Volume,Open,High,Low
02/17/2021,$273.57,12763240,$271.24,$273.97,$269.58
02/16/2021,$273.97,15417240,$270.8,$276.6,$270.05
02/12/2021,$270.5,9097597,$270.52,$271.18,$268.34
02/11/2021,$270.39,12828570,$271.89,$273.58,$268.49
02/10/2021,$271.87,14687150,$272.4465,$273.7999,$267.72
02/09/2021,$269.45,14613380,$266.44,$273.39,$265.75
02/08/2021,$266.58,13755190,$268.75,$269.86,$265
02/05/2021,$268.1,12454370,$266.8,$269.17,$265.67
02/04/2021,$266.49,16059960,$267.01,$268.16,$264
02/03/2021,$266.65,14223380,$265.62,$269.2,$263.84
02/02/2021,$267.08,17320790,$264,$268.85,$263.27
02/01/2021,$262.01,22914260,$259.52,$264.17,$254.91
01/29/2021,$258.33,30389500,$265.3,$266.56,$254.85
01/28/2021,$265,37758840,$277.18,$286.79,$264.7
01/27/2021,$272.14,35346190,$282.53,$283.45,$268.1201
01/26/2021,$282.05,19373640,$278.14,$285.39,$277.81
01/25/2021,$278.01,19086990,$278.14,$280.1,$271.51
01/22/2021,$274.5,21954040,$272.01,$278.47,$272
01/21/2021,$272.87,20838690,$269.26,$273.6,$267.4901
01/20/2021,$267.48,25199920,$268.93,$270.32,$263.6
01/19/2021,$261.1,28028550,$256.9,$262.2,$252.7201
01/15/2021,$251.36,24942930,$247.9,$253.86,$247.16
01/14/2021,$245.64,29739400,$253.4,$255.03,$244.61
01/13/2021,$251.64,19528940,$251.55,$253.95,$249.2
01/12/2021,$251.09,26449940,$256.63,$259.72,$250.3
01/11/2021,$256.84,30412290,$260.48,$263.47,$255.9
01/08/2021,$267.57,18528250,$268.31,$268.95,$263.18
01/07/2021,$268.74,15789760,$265.9,$271.61,$264.78
01/06/2021,$263.31,24354150,$262,$267.75,$260.01
01/05/2021,$270.97,9871557,$268.29,$272.4,$268.2111
01/04/2021,$268.94,15106110,$274.78,$275,$265.2
12/31/2020,$273.16,12900410,$272,$277.09,$269.81
12/30/2020,$271.87,11803800,$277.95,$278.08,$271.71
12/29/2020,$276.78,16383000,$276.95,$280.51,$276.28
12/28/2020,$277,23299710,$268.74,$277.3,$265.66
12/24/2020,$267.4,6702033,$268.875,$270.4,$266.2
12/23/2020,$268.11,14329040,$266.89,$272.1699,$266.23
12/22/2020,$267.09,17335000,$271.5,$271.5,$264.63
12/21/2020,$272.79,16553740,$272.978,$274.67,$267.79
12/18/2020,$276.4,26693250,$275.775,$278,$271.14
12/17/2020,$274.48,16377840,$277.07,$280.44,$273.61
12/16/2020,$275.67,15885000,$274.76,$277.86,$272.51
12/15/2020,$275.55,23979460,$274.83,$276.08,$267.47
12/14/2020,$274.19,16376880,$273.372,$277.22,$271.56
12/11/2020,$273.55,14391400,$274.53,$276.48,$270.25
12/10/2020,$277.12,20065090,$275.535,$278.73,$271.86
12/09/2020,$277.92,25189710,$283.66,$287.63,$271.75
12/08/2020,$283.4,10747650,$286.01,$286.4272,$281.55
12/07/2020,$285.58,13007670,$279.19,$288.49,$278.2
12/04/2020,$279.7,10880300,$280.3,$283.46,$279.3
12/03/2020,$281.85,12921690,$286.25,$286.65,$281.07
12/02/2020,$287.52,17361620,$285.36,$291.78,$280.825
12/01/2020,$286.55,20777910,$279.16,$289.3,$278.96
11/30/2020,$276.97,16693340,$276.03,$277.7,$271.01
11/27/2020,$277.81,7808426,$277.39,$279.13,$274.82
11/25/2020,$275.59,12467010,$278.14,$280.18,$272.65
11/24/2020,$276.92,16930420,$268.49,$277.8199,$267.87
11/23/2020,$268.43,20990790,$270.89,$270.9471,$264.53
11/20/2020,$269.7,18122410,$272.56,$273,$269.41
11/19/2020,$272.94,12963660,$271.025,$273.47,$269.19
11/18/2020,$271.97,12152950,$274.52,$277.3889,$271.84
11/17/2020,$275,15040300,$277.68,$277.68,$273.29
11/16/2020,$278.96,12970350,$275.05,$279.41,$274.63
11/13/2020,$276.95,10400100,$277.72,$277.76,$273.1
11/12/2020,$275.08,12914210,$277.18,$279.75,$274.43
11/11/2020,$276.48,14956950,$273.47,$278.4,$272.48
11/10/2020,$272.43,29067690,$273.1,$274,$264
11/09/2020,$278.77,25117650,$289.87,$292.58,$278.53
11/06/2020,$293.41,13890970,$293.95,$294.6,$288.06
11/05/2020,$294.68,23823630,$291.897,$297.38,$288.95
11/04/2020,$287.38,35364420,$281,$288.94,$278.62
11/03/2020,$265.3,17961860,$263.16,$270.05,$260.88
11/02/2020,$261.36,27165680,$264.6,$270.47,$257.34
10/30/2020,$263.11,47299000,$274.5,$276.7,$259.1
10/29/2020,$280.83,32368120,$276.55,$283.6,$273.78
10/28/2020,$267.67,23121810,$278.79,$278.79,$267.26
10/27/2020,$283.29,16287250,$278.76,$284.51,$276.31
10/26/2020,$277.11,21322930,$283.16,$285.23,$274.26
10/23/2020,$284.79,17535160,$278.802,$285.24,$276.82
10/22/2020,$278.12,16720030,$279.87,$282.45,$275.04
10/21/2020,$278.73,28998640,$279.56,$283.05,$276.37
10/20/2020,$267.56,18763250,$263.06,$269.7,$262.88
10/19/2020,$261.4,13586960,$265.53,$268.55,$259.88
10/16/2020,$265.93,16622700,$267.375,$271.37,$265.3
10/15/2020,$266.72,15416060,$267.6,$269.04,$263.67
10/14/2020,$271.82,15601150,$277.62,$278.75,$271.5
10/13/2020,$276.14,18063340,$277.58,$279.1,$273.39
10/12/2020,$275.75,31019260,$270.2,$280.18,$267.87
10/09/2020,$264.45,14107800,$264.52,$264.75,$262.17
10/08/2020,$263.76,16312760,$259.75,$264.62,$259.1488
10/07/2020,$258.12,23133420,$259.21,$260.18,$254.82
10/06/2020,$258.66,18696920,$261.78,$265.69,$258.24
10/05/2020,$264.65,12822250,$262.2,$264.865,$260.8401
10/02/2020,$259.94,16367600,$261.21,$265.15,$259.18
10/01/2020,$266.63,20009800,$265.35,$268.33,$264.8
09/30/2020,$261.9,20142550,$261.98,$266.085,$260.1
09/29/2020,$261.79,20215500,$257.81,$263.33,$256.9
09/28/2020,$256.82,18826250,$259.4,$259.6,$254.8208
09/25/2020,$254.82,18351310,$249.4,$255.75,$246.61
09/24/2020,$249.53,20006750,$246.5,$252.24,$245.62
09/23/2020,$249.02,19641270,$255.26,$257.9921,$248.15
09/22/2020,$254.75,30293100,$253.31,$255.32,$248.22
09/21/2020,$248.15,24709380,$247.54,$249.95,$244.13
09/18/2020,$252.53,28130770,$258.405,$259.2,$250.05
09/17/2020,$254.82,31281440,$258.28,$261.5,$250.19
09/16/2020,$263.52,29207590,$267.29,$272.44,$261.79
09/15/2020,$272.42,18478530,$270.67,$274.52,$269.3
09/14/2020,$266.15,24093830,$270.95,$276.64,$265.7
09/11/2020,$266.61,18913880,$270.06,$271.39,$262.64
09/10/2020,$268.09,24814670,$275.51,$279.16,$267.0319
09/09/2020,$273.72,22918770,$275.77,$278.48,$271.35
09/08/2020,$271.16,24864000,$271.28,$279.3,$269.42
09/04/2020,$282.73,30333670,$287.25,$289,$271.14
09/03/2020,$291.12,32294090,$295.99,$297.6,$283.63
09/02/2020,$302.5,24341370,$298.88,$303.6,$293.05
09/01/2020,$295.44,17320870,$294.71,$301.49,$292.71
08/31/2020,$293.2,17345130,$293.95,$296.88,$291.55
08/28/2020,$293.66,17172420,$295,$297.23,$290.98
08/27/2020,$293.22,30301310,$300.16,$301.23,$292.02
08/26/2020,$303.91,69015150,$284,$304.67,$284
08/25/2020,$280.82,42127240,$272.41,$283.09,$270.2601
08/24/2020,$271.39,23685600,$271.07,$277.2478,$268.7701
08/21/2020,$267.01,15538620,$268.69,$270.49,$266.42
08/20/2020,$269.01,20299690,$261.5,$269.63,$261.46
08/19/2020,$262.59,23291460,$261.388,$267.908,$261.35
08/18/2020,$262.34,18690380,$260.95,$265.15,$259.26
08/17/2020,$261.16,13351060,$262.5,$264.0973,$259.4
08/14/2020,$261.24,14792710,$262.305,$262.65,$258.6801
08/13/2020,$261.3,17373970,$261.55,$265.16,$259.57
08/12/2020,$259.89,21428330,$258.97,$263.8973,$258.1125
08/11/2020,$256.13,28238280,$260.185,$265.915,$255.13
08/10/2020,$263,30248830,$268.04,$273.86,$259.69
08/07/2020,$268.44,72766360,$264.08,$278.89,$263.43
08/06/2020,$265.28,45241610,$249.04,$266.6,$248.665
08/05/2020,$249.12,13088360,$250.19,$252.2698,$247.77
08/04/2020,$249.83,17183530,$251.56,$252.8,$247.43
08/03/2020,$251.96,23134100,$252.65,$255.4,$250.33
07/31/2020,$253.67,53030040,$255.82,$255.85,$249
07/30/2020,$234.5,20615310,$230.22,$234.893,$229
07/29/2020,$233.29,13588320,$231.14,$233.7,$230.31
07/28/2020,$230.12,14170110,$234.63,$234.96,$229.83
07/27/2020,$233.5,13163080,$231.46,$234.95,$230.83
07/24/2020,$230.71,18325810,$230.19,$233.49,$226.9
07/23/2020,$232.6,21771800,$239.63,$242.42,$231.75
07/22/2020,$239.87,15427890,$240.26,$241.9,$238.12
07/21/2020,$241.75,19409690,$246.22,$246.91,$240.08
07/20/2020,$245.42,20872220,$240.06,$246.05,$235.635
07/17/2020,$242.03,18152410,$241,$244.16,$237.86
07/16/2020,$240.93,18880710,$238,$241.76,$236.3306
07/15/2020,$240.28,19133560,$241.55,$244.82,$238.05
07/14/2020,$239.73,23378060,$236.76,$240.33,$232.03
07/13/2020,$239,24674870,$247.005,$250.15,$238.42
07/10/2020,$245.07,22982720,$243.685,$245.49,$239.32
07/09/2020,$244.5,22174900,$245,$246.525,$239.24
07/08/2020,$243.58,29791340,$238.11,$246.99,$236.59
07/07/2020,$240.86,27887790,$239.41,$247.65,$238.82
07/06/2020,$240.28,26206160,$233.76,$240.4,$232.27
07/02/2020,$233.42,30633620,$239,$240,$232.61
07/01/2020,$237.55,43399740,$228.5,$239,$227.56
06/30/2020,$227.07,33927070,$220.59,$227.5,$218.47
06/29/2020,$220.64,58514280,$209.75,$220.75,$207.11
06/26/2020,$216.08,76343940,$232.64,$233.09,$215.4
06/25/2020,$235.68,18704340,$234.62,$237.3,$232.74
06/24/2020,$234.02,20834900,$241.2,$243.22,$232.68
06/23/2020,$242.24,24017920,$241.28,$245.1853,$239.86
06/22/2020,$239.22,18917780,$238.56,$240.7,$236.91
06/19/2020,$238.79,30081290,$237.79,$240.83,$235.55
06/18/2020,$235.94,15782450,$234.99,$236.14,$232.15
06/17/2020,$235.53,19578130,$235,$237.59,$231.7268
06/16/2020,$235.65,15236690,$237.14,$238.46,$233
06/15/2020,$232.5,15340260,$225.09,$233.77,$224.8
06/12/2020,$228.58,22091390,$229.9,$231.66,$224.5
06/11/2020,$224.43,26708160,$229.94,$232.89,$223.55
06/10/2020,$236.73,20720710,$240.96,$241.21,$235.28
06/09/2020,$238.67,27462870,$231.52,$239.77,$230.41
06/08/2020,$231.4,15466500,$229.03,$231.55,$227.41
06/05/2020,$230.77,16750440,$226.71,$231.35,$225.3105
06/04/2020,$226.29,17041480,$229.56,$231.63,$224.61
06/03/2020,$230.16,15380280,$232.11,$232.65,$228.53
06/02/2020,$232.72,20919020,$230.94,$233,$226.56
06/01/2020,$231.91,18223840,$224.59,$232.44,$223.5
05/29/2020,$225.09,23322480,$225.2,$227.49,$222.88
05/28/2020,$225.46,29423010,$224.3,$231.6332,$224
05/27/2020,$229.14,34697550,$229.07,$230.56,$221.1347
05/26/2020,$232.2,33178320,$239.77,$240.9,$231.67
05/22/2020,$234.91,33925560,$231.51,$235.99,$228.74
05/21/2020,$231.39,47782640,$234.72,$237.2,$231.2
05/20/2020,$229.97,50162880,$223.5,$231.34,$223.19
05/19/2020,$216.88,31843150,$213.27,$220.49,$212.83
05/18/2020,$213.19,20167440,$212.15,$214.6445,$210.94
05/15/2020,$210.88,19383150,$205.27,$211.34,$204.12
05/14/2020,$206.81,17178950,$202.56,$206.93,$200.69
05/13/2020,$205.1,20684560,$209.43,$210.78,$202.11
05/12/2020,$210.1,14704650,$213.29,$215.275,$210
05/11/2020,$213.18,12911950,$210.887,$215,$210.37
05/08/2020,$212.35,12524050,$212.24,$213.21,$210.85
05/07/2020,$211.26,15151980,$211.16,$211.6,$209.04
05/06/2020,$208.47,21856960,$208.12,$211.6,$206.66
05/05/2020,$207.07,21071220,$207.02,$210.38,$206.5
05/04/2020,$205.26,19250670,$200.2,$205.91,$198.7562
05/01/2020,$202.27,30415580,$201.6,$207.28,$199.0501
04/30/2020,$204.71,46230120,$206.92,$209.69,$201.5701
04/29/2020,$194.19,45954520,$190.93,$196.91,$190
04/28/2020,$182.91,21730990,$188.66,$189.2,$182.56
04/27/2020,$187.5,29197750,$192.657,$193.75,$187.41
04/24/2020,$190.07,28868530,$183.23,$190.41,$180.825
04/23/2020,$185.13,21426600,$184.08,$187.05,$183.15
04/22/2020,$182.28,33369930,$178.45,$184.78,$178.14
04/21/2020,$170.8,24850530,$175.25,$175.38,$168.3408
04/20/2020,$178.24,16110580,$177.41,$180.5,$176.77
04/17/2020,$179.24,20974750,$179.2,$180.28,$176.66
04/16/2020,$176.25,23593230,$177.95,$178.05,$172.51
04/15/2020,$176.97,17423000,$175.187,$178.19,$172.82
04/14/2020,$178.17,21011820,$178.977,$181.225,$176.62
04/13/2020,$174.79,19355360,$173.67,$175,$169.45
04/09/2020,$175.19,23534290,$175.9,$177.08,$171.57
04/08/2020,$174.28,21664200,$171.25,$175,$167.74
04/07/2020,$168.83,31411920,$171.79,$173.39,$166.01
04/06/2020,$165.55,28453580,$160.15,$166.2,$158.51
04/03/2020,$154.18,25983320,$157.15,$157.91,$150.83
04/02/2020,$158.19,20886310,$159.1,$161.3509,$155.92
04/01/2020,$159.6,19507560,$161.615,$164.15,$158.035
03/31/2020,$166.8,23676280,$165.48,$170.93,$164.2
03/30/2020,$165.95,22515230,$159.18,$166.75,$158.06
03/27/2020,$156.79,24879870,$158.2,$160.09,$154.75
03/26/2020,$163.34,26579020,$158.25,$164,$157.0201
03/25/2020,$156.21,35184270,$158.92,$162.99,$153.06
03/24/2020,$160.98,30440370,$155.205,$161.31,$152.57
03/23/2020,$148.1,29830770,$149.66,$152.31,$142.25
03/20/2020,$149.73,32568400,$156.02,$159.27,$148
03/19/2020,$153.13,39862310,$146.62,$159.9294,$144.8
03/18/2020,$146.96,37553140,$139.75,$148.18,$137.1006
03/17/2020,$149.42,34255600,$150.74,$153.94,$140
03/16/2020,$146.01,39120420,$152.32,$159.13,$143.1
03/13/2020,$170.28,35028630,$163.53,$170.79,$157.6
03/12/2020,$154.47,43266340,$159.54,$166.6,$154.34
03/11/2020,$170.24,20397200,$174.01,$175.88,$167.66
03/10/2020,$178.19,24517790,$174.67,$178.29,$169.5
03/09/2020,$169.5,29949040,$169.6,$175,$165.19
03/06/2020,$181.09,24559550,$178.33,$183.78,$176.26
03/05/2020,$185.17,19333430,$186.78,$188.99,$183.8901
03/04/2020,$191.76,23062470,$189.17,$191.83,$186.39
03/03/2020,$185.89,27984100,$196.22,$197.24,$183.97
03/02/2020,$196.44,24948960,$194.03,$196.57,$188.85
02/28/2020,$192.47,32583490,$182.695,$192.74,$181.82
02/27/2020,$189.75,21682630,$191.82,$195.88,$189.5
02/26/2020,$197.2,16555210,$197.19,$201.21,$195.49
02/25/2020,$196.77,21433490,$202.25,$203.5,$195.9537
02/24/2020,$200.72,23080060,$201.8,$203.65,$198.17
02/21/2020,$210.18,14098430,$213.48,$214.237,$208.8305
02/20/2020,$214.58,13109210,$216.52,$218.765,$212.945
02/19/2020,$217.49,12135110,$217.99,$218.32,$216.11
02/18/2020,$217.8,15630030,$213.55,$217.975,$213.4
02/14/2020,$214.18,10741750,$214,$214.93,$212.65
02/13/2020,$213.14,15396630,$209.5235,$214.3259,$209.18
02/12/2020,$210.76,13813700,$207.85,$211.22,$207.4
02/11/2020,$207.19,25030810,$210.19,$210.86,$206.5102
02/10/2020,$213.06,11856350,$211.52,$213.8,$210.66
02/07/2020,$212.33,12242530,$210.3,$212.82,$209.93
02/06/2020,$210.85,10567530,$210.47,$211.19,$209.338
02/05/2020,$210.11,12538150,$212.51,$212.73,$208.71
02/04/2020,$209.83,19628890,$206.6165,$210.6,$205.2025
02/03/2020,$204.19,15510510,$203.44,$205.14,$202.5
01/31/2020,$201.91,31359920,$208.43,$208.69,$201.06
01/30/2020,$209.53,48775500,$206.53,$211.43,$204.75
01/29/2020,$223.23,33610010,$221.44,$224.2,$218.45
01/28/2020,$217.79,13413840,$216.14,$218.74,$213.52
01/27/2020,$214.87,13810660,$213.1,$216.06,$212.5
01/24/2020,$217.94,11905820,$220.8,$221.78,$216.11
01/23/2020,$219.76,11195000,$220.75,$221.485,$219.27
01/22/2020,$221.32,12212810,$222.31,$222.75,$221.28
01/21/2020,$221.44,14275780,$222.155,$222.37,$219.12
01/17/2020,$222.14,15905940,$222.03,$222.29,$220.53
01/16/2020,$221.77,10015290,$222.57,$222.63,$220.39
01/15/2020,$221.15,10036480,$220.61,$221.68,$220.14
01/14/2020,$219.06,13315360,$221.61,$222.38,$218.63
01/13/2020,$221.91,14494520,$219.597,$221.97,$219.21
01/10/2020,$218.06,12127430,$219.2,$219.88,$217.42
01/09/2020,$218.3,12679580,$217.54,$218.38,$216.278
01/08/2020,$215.22,13492700,$213,$216.24,$212.6121
01/07/2020,$213.06,15111860,$212.82,$214.58,$211.75
01/06/2020,$212.6,17073860,$206.7,$212.78,$206.52
01/03/2020,$208.67,11197420,$207.214,$210.4,$206.95
01/02/2020,$209.78,12090710,$206.75,$209.79,$206.27
12/31/2019,$205.25,8962756,$203.995,$205.56,$203.6001
12/30/2019,$204.41,10534440,$207.86,$207.9,$203.9001
12/27/2019,$208.1,10287630,$208.6697,$208.93,$206.5875
12/26/2019,$207.79,9368273,$205.567,$207.82,$205.31
12/24/2019,$205.12,6046273,$206.3,$206.79,$205
12/23/2019,$206.18,13353190,$206.7,$208.59,$205.68
12/20/2019,$206.3,27315230,$207.48,$207.71,$203.43
12/19/2019,$206.06,16808180,$202.78,$206.3,$202.51
12/18/2019,$202.5,23284750,$200.09,$204.3,$200.09
12/17/2019,$198.39,10177610,$198.84,$199,$196.13
12/16/2019,$197.92,14922730,$195.27,$199.12,$194.81
12/13/2019,$194.11,18806020,$196.4,$196.8,$193.17
12/12/2019,$196.75,23766990,$202.35,$203.66,$194.1
12/11/2019,$202.26,8041827,$200.28,$202.63,$200.28
12/10/2019,$200.87,9485568,$201.66,$202.05,$200.15
12/09/2019,$201.34,12013220,$200.65,$203.1418,$200.21
12/06/2019,$201.05,12279530,$200.5,$201.57,$200.06
12/05/2019,$199.36,9755350,$199.86,$201.29,$198.2126
12/04/2019,$198.71,8459939,$200,$200.0288,$198.05
12/03/2019,$198.82,13014170,$197.6,$198.93,$195.08
12/02/2019,$199.7,11542020,$202.13,$202.18,$198.05
11/29/2019,$201.64,7985231,$201.6,$203.8,$201.21
11/27/2019,$202,12760570,$199.9,$203.14,$199.42
11/26/2019,$198.97,11748660,$200,$200.15,$198.0387
11/25/2019,$199.79,15286440,$199.515,$200.97,$199.25
11/22/2019,$198.82,9959817,$198.38,$199.3,$197.62
11/21/2019,$197.93,12130990,$197.42,$199.09,$196.86
11/20/2019,$197.51,12370240,$198.58,$199.59,$195.43
11/19/2019,$199.32,19070290,$197.4,$200,$196.86
11/18/2019,$197.4,16176110,$194.56,$198.63,$193.05
11/15/2019,$195.1,11530230,$194.26,$195.3,$193.38
11/14/2019,$193.15,9059897,$192.93,$194.03,$191.45
11/13/2019,$193.19,11009800,$194.7,$195.7,$192.74
11/12/2019,$194.47,17615450,$190,$195.06,$189.74
11/11/2019,$189.61,8637768,$189.93,$190.08,$188.54
11/08/2019,$190.84,10764780,$190,$192.34,$189.7
11/07/2019,$190.42,13473000,$191.91,$193.44,$189.47
11/06/2019,$191.55,10973020,$194.03,$194.37,$191.35
11/05/2019,$194.32,9941954,$195.37,$195.75,$193.6
11/04/2019,$194.72,16371290,$194.55,$197.3672,$193.8119
11/01/2019,$193.62,21711830,$192.85,$194.11,$189.91
10/31/2019,$191.65,42286530,$196.7,$198.09,$188.25
10/30/2019,$188.25,28734560,$189.56,$190.45,$185.98
10/29/2019,$189.31,13574870,$191.69,$192.53,$188.47
10/28/2019,$189.4,13657870,$187.2,$189.53,$185.08
10/25/2019,$187.89,8061240,$185.83,$189,$185.0876
10/24/2019,$186.38,11505410,$184.62,$186.73,$182.8
10/23/2019,$186.15,12370820,$182.01,$186.38,$182
10/22/2019,$182.34,19854190,$190,$190.65,$181.5
10/21/2019,$189.76,8580744,$187.04,$189.91,$186.75
10/18/2019,$185.85,16882860,$190.23,$191.49,$183.9239
10/17/2019,$190.39,9761548,$190.3,$190.84,$188.765
10/16/2019,$189.55,10560340,$188.32,$189.7,$186.9002
10/15/2019,$188.89,15143120,$183.8,$190.38,$183.66
10/14/2019,$183.28,7203665,$184.2,$184.62,$182.5735
10/11/2019,$184.19,14998750,$182.15,$186.49,$182.14
10/10/2019,$180.03,8980978,$180.32,$181.61,$179.17
10/09/2019,$179.85,7648874,$179.16,$180.72,$177.94
10/08/2019,$177.75,10084900,$178.26,$180.37,$177.72
10/07/2019,$179.68,9359793,$180,$181.18,$178.09
10/04/2019,$180.45,10476400,$179.55,$180.98,$178.1
10/03/2019,$179.38,16789320,$175.57,$179.84,$173.63
10/02/2019,$174.6,16374150,$174.84,$176.53,$173.09
10/01/2019,$175.81,17261560,$179.15,$179.84,$174.88
09/30/2019,$178.08,11071430,$177.87,$178.67,$176.85
09/27/2019,$177.1,14663580,$180.49,$180.755,$175.66
09/26/2019,$180.11,16280690,$181.33,$181.4,$177.67
09/25/2019,$182.8,18339960,$181.45,$183.42,$177.87
09/24/2019,$181.28,18775670,$187.98,$188.04,$180.39
09/23/2019,$186.82,14370090,$189.34,$190.1,$185.2062
09/20/2019,$189.93,20359880,$190.66,$193.1,$188.12
09/19/2019,$190.14,10474690,$188.66,$191.1,$188.15
09/18/2019,$188.14,9945798,$188.09,$189.08,$186.012
09/17/2019,$188.08,9751570,$186.66,$188.32,$185.54
09/16/2019,$186.22,8444844,$186.93,$187.7943,$185.765
09/13/2019,$187.19,11441120,$187.325,$187.97,$186.54
09/12/2019,$187.47,11419780,$189.86,$190.93,$187.23
09/11/2019,$188.49,11761660,$186.46,$189.44,$186.08
09/10/2019,$186.17,15455870,$187.44,$188.1,$184.55
09/09/2019,$188.76,14722400,$187.73,$188.98,$185.8466
09/06/2019,$187.49,15226820,$190.21,$190.21,$186.35
09/05/2019,$190.9,13896620,$188.53,$191.36,$187.94
09/04/2019,$187.14,11314570,$184.65,$187.7494,$183.89
09/03/2019,$182.39,9792187,$184,$185.67,$182.11
08/30/2019,$185.67,10785720,$186.78,$186.8017,$183.4585
08/29/2019,$185.57,10135030,$183.77,$186.0752,$183.47
08/28/2019,$181.76,9392060,$180.53,$181.95,$178.92
08/27/2019,$181.3,14408950,$181.93,$184.04,$181.01
08/26/2019,$180.36,8780477,$179.4,$180.5,$178.24
08/23/2019,$177.75,17331220,$180.84,$183.13,$176.66
08/22/2019,$182.04,10829510,$183.43,$184.11,$179.91
08/21/2019,$183.55,8409548,$185,$185.9,$183.14
08/20/2019,$183.81,10087590,$185.45,$186,$182.39
08/19/2019,$186.17,9699661,$186.01,$187.5,$184.85
08/16/2019,$183.7,12844830,$183.75,$185.1,$182.36
08/15/2019,$182.59,13059640,$180.95,$183.2,$180.03
08/14/2019,$179.71,18903720,$185.8,$185.99,$179.31
08/13/2019,$188.45,13653320,$185.52,$191.38,$185.37
08/12/2019,$185.37,10936280,$186.85,$187.59,$184.46
08/09/2019,$187.85,11058810,$190,$190.98,$187.12
